År;Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
2021;980;GOTLAND;LINDE FÖRSAMLING;35.563;33.853;33.60;0.00;0.253;1.71
2021;980;GOTLAND;LOJSTA FÖRSAMLING;35.563;33.853;33.60;0.00;0.253;1.71
2021;980;GOTLAND;NÄR-LAU FÖRSAMLING;35.413;33.853;33.60;0.00;0.253;1.56
2021;980;GOTLAND;OTHEM-BOGE FÖRSAMLING;35.643;33.853;33.60;0.00;0.253;1.79
2021;980;GOTLAND;ROMA FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;980;GOTLAND;SANDA, VÄSTERGARN OCH MÄSTERBY FÖRSA;35.583;33.853;33.60;0.00;0.253;1.73
2021;980;GOTLAND;SPROGE FÖRSAMLING;35.583;33.853;33.60;0.00;0.253;1.73
2021;980;GOTLAND;STENKUMLA FÖRSAMLING;35.283;33.853;33.60;0.00;0.253;1.43
2021;980;GOTLAND;STENKYRKA FÖRSAMLING;35.643;33.853;33.60;0.00;0.253;1.79
2021;980;GOTLAND;STÅNGA-BURS FÖRSAMLING;35.413;33.853;33.60;0.00;0.253;1.56
2021;980;GOTLAND;VALL, HOGRÄN OCH ATLINGBO FÖRSAMLING;35.253;33.853;33.60;0.00;0.253;1.40
2021;980;GOTLAND;VISBY DOMKYRKOFÖRSAMLING;35.303;33.853;33.60;0.00;0.253;1.45
2021;980;GOTLAND;VÄNGE FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;980;GOTLAND;VÄSKINDE FÖRSAMLING;35.643;33.853;33.60;0.00;0.253;1.79
2021;980;GOTLAND;VÄTE FÖRSAMLING;35.583;33.853;33.60;0.00;0.253;1.73
2021;980;GOTLAND;ÖSTERGARNS FÖRSAMLING;35.703;33.853;33.60;0.00;0.253;1.85
2021;1060;OLOFSTRÖM;JÄMSHÖGS FÖRSAMLING;35.183;34.003;21.71;12.04;0.253;1.18
2021;1060;OLOFSTRÖM;KYRKHULTS FÖRSAMLING;35.153;34.003;21.71;12.04;0.253;1.15
2021;1080;KARLSKRONA;ASPÖ FÖRSAMLING;34.963;33.943;21.65;12.04;0.253;1.02
2021;1080;KARLSKRONA;FRIDLEVSTADS FÖRSAMLING;35.083;33.943;21.65;12.04;0.253;1.14
2021;1080;KARLSKRONA;JÄMJÖ FÖRSAMLING;35.023;33.943;21.65;12.04;0.253;1.08
2021;1080;KARLSKRONA;KARLSKRONA AMIRALITETSFÖRSAMLING;34.933;33.943;21.65;12.04;0.253;0.99
2021;1080;KARLSKRONA;KARLSKRONA STADSFÖRSAMLING;34.963;33.943;21.65;12.04;0.253;1.02
2021;1080;KARLSKRONA;KRISTIANOPELS FÖRSAMLING;35.023;33.943;21.65;12.04;0.253;1.08
2021;1080;KARLSKRONA;LYCKÅ FÖRSAMLING;34.883;33.943;21.65;12.04;0.253;0.94
2021;1080;KARLSKRONA;NÄTTRABY-HASSLÖ FÖRSAMLING;34.903;33.943;21.65;12.04;0.253;0.96
2021;1080;KARLSKRONA;RAMDALA FÖRSAMLING;35.023;33.943;21.65;12.04;0.253;1.08
2021;1080;KARLSKRONA;RÖDEBY FÖRSAMLING;35.063;33.943;21.65;12.04;0.253;1.12
2021;1080;KARLSKRONA;STURKÖ FÖRSAMLING;35.023;33.943;21.65;12.04;0.253;1.08
2021;1080;KARLSKRONA;TORHAMNS FÖRSAMLING;35.023;33.943;21.65;12.04;0.253;1.08
2021;1081;RONNEBY;BRÄKNE-HOBY FÖRSAMLING;35.323;34.203;21.91;12.04;0.253;1.12
2021;1081;RONNEBY;RONNEBY FÖRSAMLING;35.323;34.203;21.91;12.04;0.253;1.12
2021;1082;KARLSHAMN;ASARUM-RINGAMÅLA FÖRSAMLING;35.673;34.623;22.33;12.04;0.253;1.05
2021;1082;KARLSHAMN;KARLSHAMNS FÖRSAMLING;35.583;34.623;22.33;12.04;0.253;0.96
2021;1082;KARLSHAMN;MÖRRUM-ELLEHOLMS FÖRSAMLING;35.753;34.623;22.33;12.04;0.253;1.13
2021;1083;SÖLVESBORG;MJÄLLBY FÖRSAMLING;35.183;34.113;21.82;12.04;0.253;1.07
2021;1083;SÖLVESBORG;SÖLVESBORGS FÖRSAMLING;35.023;34.113;21.82;12.04;0.253;0.91
2021;1214;SVALÖV;BILLEBERGA-SIREKÖPINGE FÖRSAMLING;33.443;32.173;20.74;11.18;0.253;1.27
2021;1214;SVALÖV;KÅGERÖD-RÖSTÅNGA FÖRSAMLING;33.603;32.173;20.74;11.18;0.253;1.43
2021;1214;SVALÖV;SVALÖVS FÖRSAMLING;33.443;32.173;20.74;11.18;0.253;1.27
2021;1214;SVALÖV;TECKOMATORPS FÖRSAMLING;33.443;32.173;20.74;11.18;0.253;1.27
2021;1230;STAFFANSTORP;S:T STAFFANS FÖRSAMLING;31.843;30.973;19.54;11.18;0.253;0.87
2021;1230;STAFFANSTORP;UPPÅKRA FÖRSAMLING;32.163;30.973;19.54;11.18;0.253;1.19
2021;1231;BURLÖV;BURLÖVS FÖRSAMLING;32.373;31.523;20.09;11.18;0.253;0.85
2021;1233;VELLINGE;HÖLLVIKENS FÖRSAMLING;30.733;29.933;18.50;11.18;0.253;0.80
2021;1233;VELLINGE;SKANÖR-FALSTERBO FÖRSAMLING;30.923;29.933;18.50;11.18;0.253;0.99
2021;1233;VELLINGE;VELLINGE-MÅNSTORPS FÖRSAMLING;31.023;29.933;18.50;11.18;0.253;1.09
2021;1256;ÖSTRA GÖINGE;BROBY-EMMISLÖVS FÖRSAMLING;33.653;32.423;20.99;11.18;0.253;1.23
2021;1256;ÖSTRA GÖINGE;GLIMÅKRA FÖRSAMLING;33.643;32.423;20.99;11.18;0.253;1.22
2021;1256;ÖSTRA GÖINGE;HJÄRSÅS FÖRSAMLING;33.643;32.423;20.99;11.18;0.253;1.22
2021;1256;ÖSTRA GÖINGE;KNISLINGE-GRYTS FÖRSAMLING;33.643;32.423;20.99;11.18;0.253;1.22
2021;1256;ÖSTRA GÖINGE;KVIINGE FÖRSAMLING;33.643;32.423;20.99;11.18;0.253;1.22
2021;1257;ÖRKELLJUNGA;RYA FÖRSAMLING;31.673;30.493;19.06;11.18;0.253;1.18
2021;1257;ÖRKELLJUNGA;SKÅNES-FAGERHULTS FÖRSAMLING;31.673;30.493;19.06;11.18;0.253;1.18
2021;1257;ÖRKELLJUNGA;ÖRKELLJUNGA FÖRSAMLING;31.673;30.493;19.06;11.18;0.253;1.18
2021;1260;BJUV;BJUVS FÖRSAMLING;33.503;32.423;20.99;11.18;0.253;1.08
2021;1261;KÄVLINGE;HOFTERUPS FÖRSAMLING;30.703;29.943;18.51;11.18;0.253;0.76
2021;1261;KÄVLINGE;KÄVLINGE FÖRSAMLING;31.043;29.943;18.51;11.18;0.253;1.10
2021;1261;KÄVLINGE;LACKALÄNGA-STÄVIE FÖRSAMLING;31.273;29.943;18.51;11.18;0.253;1.33
2021;1261;KÄVLINGE;LÖDDEBYGDENS FÖRSAMLING;31.013;29.943;18.51;11.18;0.253;1.07
2021;1261;KÄVLINGE;VÄSTRA KARABY OCH DAGSTORPS FÖRSAMLI;30.703;29.943;18.51;11.18;0.253;0.76
2021;1262;LOMMA;BJÄRREDS FÖRSAMLING;32.153;31.073;19.64;11.18;0.253;1.08
2021;1262;LOMMA;LOMMA FÖRSAMLING;31.893;31.073;19.64;11.18;0.253;0.82
2021;1263;SVEDALA;SVEDALA FÖRSAMLING;32.553;31.673;20.24;11.18;0.253;0.88
2021;1263;SVEDALA;VÄRBY FÖRSAMLING;32.593;31.673;20.24;11.18;0.253;0.92
2021;1264;SKURUP;SKIVARPS FÖRSAMLING;33.133;31.853;20.42;11.18;0.253;1.28
2021;1264;SKURUP;SKURUPS FÖRSAMLING;32.933;31.853;20.42;11.18;0.253;1.08
2021;1264;SKURUP;VILLIE FÖRSAMLING;33.163;31.853;20.42;11.18;0.253;1.31
2021;1265;SJÖBO;BLENTARPS FÖRSAMLING;33.533;32.353;20.92;11.18;0.253;1.18
2021;1265;SJÖBO;LÖVESTADS FÖRSAMLING;33.513;32.353;20.92;11.18;0.253;1.16
2021;1265;SJÖBO;SJÖBO FÖRSAMLING;33.233;32.353;20.92;11.18;0.253;0.88
2021;1265;SJÖBO;VOLLSJÖ FÖRSAMLING;33.613;32.353;20.92;11.18;0.253;1.26
2021;1266;HÖRBY;HÖRBY FÖRSAMLING;33.643;32.513;21.08;11.18;0.253;1.13
2021;1267;HÖÖR;HÖÖRS FÖRSAMLING;34.313;33.183;21.75;11.18;0.253;1.13
2021;1267;HÖÖR;RINGSJÖ FÖRSAMLING;34.463;33.183;21.75;11.18;0.253;1.28
2021;1270;TOMELILLA;BRÖSARP-TRANÅS FÖRSAMLING;33.363;32.043;20.61;11.18;0.253;1.32
2021;1270;TOMELILLA;SMEDSTORPS FÖRSAMLING;33.483;32.043;20.61;11.18;0.253;1.44
2021;1270;TOMELILLA;TOMELILLABYGDENS FÖRSAMLING;33.153;32.043;20.61;11.18;0.253;1.11
2021;1272;BROMÖLLA;IVETOFTA-GUALÖVS FÖRSAMLING;34.993;33.993;22.56;11.18;0.253;1.00
2021;1272;BROMÖLLA;NÄSUMS FÖRSAMLING;34.993;33.993;22.56;11.18;0.253;1.00
2021;1273;OSBY;LOSHULTS FÖRSAMLING;34.733;33.693;22.26;11.18;0.253;1.04
2021;1273;OSBY;OSBY-VISSELTOFTA FÖRSAMLING;34.733;33.693;22.26;11.18;0.253;1.04
2021;1273;OSBY;ÖRKENEDS FÖRSAMLING;34.733;33.693;22.26;11.18;0.253;1.04
2021;1275;PERSTORP;PERSTORPS FÖRSAMLING;33.443;32.243;20.81;11.18;0.253;1.20
2021;1276;KLIPPAN;KLIPPANS FÖRSAMLING;33.333;32.183;20.75;11.18;0.253;1.15
2021;1276;KLIPPAN;RISEBERGA-FÄRINGTOFTA FÖRSAMLING;33.333;32.183;20.75;11.18;0.253;1.15
2021;1276;KLIPPAN;ÖSTRA LJUNGBY FÖRSAMLING;33.333;32.183;20.75;11.18;0.253;1.15
2021;1277;ÅSTORP;BJÖRNEKULLA-VÄSTRA BROBY FÖRSAMLING;32.903;31.723;20.29;11.18;0.253;1.18
2021;1277;ÅSTORP;KVIDINGE FÖRSAMLING;33.153;31.723;20.29;11.18;0.253;1.43
2021;1278;BÅSTAD;BÅSTAD-ÖSTRA KARUPS FÖRSAMLING;32.993;31.663;20.23;11.18;0.253;1.33
2021;1278;BÅSTAD;FÖRSLÖV-GREVIE FÖRSAMLING;32.923;31.663;20.23;11.18;0.253;1.26
2021;1278;BÅSTAD;TOREKOVS FÖRSAMLING;32.993;31.663;20.23;11.18;0.253;1.33
2021;1278;BÅSTAD;VÄSTRA KARUP-HOVS FÖRSAMLING;32.993;31.663;20.23;11.18;0.253;1.33
2021;1280;MALMÖ;FOSIE FÖRSAMLING;33.603;32.673;21.24;11.18;0.253;0.93
2021;1280;MALMÖ;HUSIE FÖRSAMLING;33.603;32.673;21.24;11.18;0.253;0.93
2021;1280;MALMÖ;HYLLIE FÖRSAMLING;33.603;32.673;21.24;11.18;0.253;0.93
2021;1280;MALMÖ;LIMHAMNS FÖRSAMLING;33.603;32.673;21.24;11.18;0.253;0.93
2021;1280;MALMÖ;MALMÖ S:T JOHANNES FÖRSAMLING;33.603;32.673;21.24;11.18;0.253;0.93
2021;1280;MALMÖ;MALMÖ S:T PETRI FÖRSAMLING;33.603;32.673;21.24;11.18;0.253;0.93
2021;1281;LUND;DALBY FÖRSAMLING;33.743;32.673;21.24;11.18;0.253;1.07
2021;1281;LUND;GENARPS FÖRSAMLING;33.803;32.673;21.24;11.18;0.253;1.13
2021;1281;LUND;HELGEANDS FÖRSAMLING;33.673;32.673;21.24;11.18;0.253;1.00
2021;1281;LUND;LUNDS ALLHELGONAFÖRSAMLING;33.673;32.673;21.24;11.18;0.253;1.00
2021;1281;LUND;LUNDS DOMKYRKOFÖRSAMLING;33.673;32.673;21.24;11.18;0.253;1.00
2021;1281;LUND;LUNDS ÖSTRA STADSFÖRSAMLING;33.673;32.673;21.24;11.18;0.253;1.00
2021;1281;LUND;NORRA NÖBBELÖVS FÖRSAMLING;33.673;32.673;21.24;11.18;0.253;1.00
2021;1281;LUND;S:T PETERS KLOSTERS FÖRSAMLING;33.673;32.673;21.24;11.18;0.253;1.00
2021;1281;LUND;SÖDRA SANDBY FÖRSAMLING;33.703;32.673;21.24;11.18;0.253;1.03
2021;1281;LUND;TORNS FÖRSAMLING;33.673;32.673;21.24;11.18;0.253;1.00
2021;1281;LUND;VEBERÖDS FÖRSAMLING;33.723;32.673;21.24;11.18;0.253;1.05
2021;1282;LANDSKRONA;HÄLJARPS FÖRSAMLING;32.753;31.673;20.24;11.18;0.253;1.08
2021;1282;LANDSKRONA;LANDSKRONA FÖRSAMLING;32.673;31.673;20.24;11.18;0.253;1.00
2021;1283;HELSINGBORG;ALLERUMS FÖRSAMLING;32.648;31.643;20.21;11.18;0.253;1.005
2021;1283;HELSINGBORG;FILBORNA FÖRSAMLING;32.673;31.643;20.21;11.18;0.253;1.03
2021;1283;HELSINGBORG;FLENINGE FÖRSAMLING;32.648;31.643;20.21;11.18;0.253;1.005
2021;1283;HELSINGBORG;HELSINGBORGS GUSTAV ADOLFS FÖRSAMLIN;32.673;31.643;20.21;11.18;0.253;1.03
2021;1283;HELSINGBORG;HELSINGBORGS MARIA FÖRSAMLING;32.673;31.643;20.21;11.18;0.253;1.03
2021;1283;HELSINGBORG;KROPPS FÖRSAMLING;32.893;31.643;20.21;11.18;0.253;1.25
2021;1283;HELSINGBORG;KVISTOFTA FÖRSAMLING;32.673;31.643;20.21;11.18;0.253;1.03
2021;1283;HELSINGBORG;RAUS FÖRSAMLING;32.673;31.643;20.21;11.18;0.253;1.03
2021;1283;HELSINGBORG;VÄLINGE-KATTARPS FÖRSAMLING;32.648;31.643;20.21;11.18;0.253;1.005
2021;1284;HÖGANÄS;BRUNNBY FÖRSAMLING;32.393;31.163;19.73;11.18;0.253;1.23
2021;1284;HÖGANÄS;FARHULT-JONSTORPS FÖRSAMLING;32.183;31.163;19.73;11.18;0.253;1.02
2021;1284;HÖGANÄS;HÖGANÄS FÖRSAMLING;32.123;31.163;19.73;11.18;0.253;0.96
2021;1284;HÖGANÄS;VIKENS FÖRSAMLING;32.183;31.163;19.73;11.18;0.253;1.02
2021;1284;HÖGANÄS;VÄSBY FÖRSAMLING;32.183;31.163;19.73;11.18;0.253;1.02
2021;1285;ESLÖV;ESLÖVS FÖRSAMLING;32.913;31.973;20.54;11.18;0.253;0.94
2021;1285;ESLÖV;LÖBERÖDS FÖRSAMLING;33.263;31.973;20.54;11.18;0.253;1.29
2021;1285;ESLÖV;MARIEHOLMS FÖRSAMLING;32.913;31.973;20.54;11.18;0.253;0.94
2021;1285;ESLÖV;ÖSTRA ONSJÖ FÖRSAMLING;32.913;31.973;20.54;11.18;0.253;0.94
2021;1286;YSTAD;LJUNITS FÖRSAMLING;32.888;31.543;20.11;11.18;0.253;1.345
2021;1286;YSTAD;LÖDERUPS FÖRSAMLING;32.813;31.543;20.11;11.18;0.253;1.27
2021;1286;YSTAD;STORA KÖPINGE FÖRSAMLING;32.743;31.543;20.11;11.18;0.253;1.20
2021;1286;YSTAD;SÖVESTADSBYGDENS FÖRSAMLING;32.593;31.543;20.11;11.18;0.253;1.05
2021;1286;YSTAD;YSTADS FÖRSAMLING;32.593;31.543;20.11;11.18;0.253;1.05
2021;1287;TRELLEBORG;ANDERSLÖVS FÖRSAMLING;33.213;32.033;20.60;11.18;0.253;1.18
2021;1287;TRELLEBORG;DALKÖPINGE FÖRSAMLING;33.043;32.033;20.60;11.18;0.253;1.01
2021;1287;TRELLEBORG;HAMMARLÖVS FÖRSAMLING;33.153;32.033;20.60;11.18;0.253;1.12
2021;1287;TRELLEBORG;KÄLLSTORPS FÖRSAMLING;33.253;32.033;20.60;11.18;0.253;1.22
2021;1287;TRELLEBORG;TRELLEBORGS FÖRSAMLING;32.863;32.033;20.60;11.18;0.253;0.83
2021;1290;KRISTIANSTAD;ARASLÖVS FÖRSAMLING;34.023;32.893;21.46;11.18;0.253;1.13
2021;1290;KRISTIANSTAD;BÄCKASKOGS FÖRSAMLING;34.303;32.893;21.46;11.18;0.253;1.41
2021;1290;KRISTIANSTAD;DEGEBERGA-EVERÖDS FÖRSAMLING;34.193;32.893;21.46;11.18;0.253;1.30
2021;1290;KRISTIANSTAD;FJÄLKINGE-NYMÖ FÖRSAMLING;34.303;32.893;21.46;11.18;0.253;1.41
2021;1290;KRISTIANSTAD;GUSTAV ADOLF-RINKABY FÖRSAMLING;34.303;32.893;21.46;11.18;0.253;1.41
2021;1290;KRISTIANSTAD;KRISTIANSTADS HELIGA TREFALDIGHETS F;33.813;32.893;21.46;11.18;0.253;0.92
2021;1290;KRISTIANSTAD;KÖPINGE FÖRSAMLING;34.073;32.893;21.46;11.18;0.253;1.18
2021;1290;KRISTIANSTAD;LINDERÖDS FÖRSAMLING;34.123;32.893;21.46;11.18;0.253;1.23
2021;1290;KRISTIANSTAD;NORRA ÅSUMS FÖRSAMLING;33.813;32.893;21.46;11.18;0.253;0.92
2021;1290;KRISTIANSTAD;NOSABY FÖRSAMLING;33.963;32.893;21.46;11.18;0.253;1.07
2021;1290;KRISTIANSTAD;OPPMANNA-VÅNGA FÖRSAMLING;34.223;32.893;21.46;11.18;0.253;1.33
2021;1290;KRISTIANSTAD;TRÄNE-DJURRÖDS FÖRSAMLING;34.073;32.893;21.46;11.18;0.253;1.18
2021;1290;KRISTIANSTAD;VÄ-SKEPPARSLÖVS FÖRSAMLING;34.073;32.893;21.46;11.18;0.253;1.18
2021;1290;KRISTIANSTAD;VÄSTRA OCH ÖSTRA VRAMS FÖRSAMLING;34.123;32.893;21.46;11.18;0.253;1.23
2021;1290;KRISTIANSTAD;ÅHUS FÖRSAMLING;33.763;32.893;21.46;11.18;0.253;0.87
2021;1290;KRISTIANSTAD;ÄSPHULTS FÖRSAMLING;34.123;32.893;21.46;11.18;0.253;1.23
2021;1291;SIMRISHAMN;GÄRSNÄS FÖRSAMLING;33.227;31.943;20.51;11.18;0.253;1.284
2021;1291;SIMRISHAMN;KIVIKS FÖRSAMLING;33.373;31.943;20.51;11.18;0.253;1.43
2021;1291;SIMRISHAMN;SIMRISHAMNS FÖRSAMLING;33.243;31.943;20.51;11.18;0.253;1.30
2021;1292;ÄNGELHOLM;BARKÅKRA FÖRSAMLING;32.933;31.923;20.49;11.18;0.253;1.01
2021;1292;ÄNGELHOLM;HJÄRNARP-TÅSTARPS FÖRSAMLING;33.313;31.923;20.49;11.18;0.253;1.39
2021;1292;ÄNGELHOLM;MUNKA LJUNGBY FÖRSAMLING;33.273;31.923;20.49;11.18;0.253;1.35
2021;1292;ÄNGELHOLM;STRÖVELSTORPS FÖRSAMLING;33.293;31.923;20.49;11.18;0.253;1.37
2021;1292;ÄNGELHOLM;ÄNGELHOLMS FÖRSAMLING;32.963;31.923;20.49;11.18;0.253;1.04
2021;1293;HÄSSLEHOLM;FARSTORPS FÖRSAMLING;33.783;32.633;21.20;11.18;0.253;1.15
2021;1293;HÄSSLEHOLM;HÄSSLEHOLMS FÖRSAMLING;33.643;32.633;21.20;11.18;0.253;1.01
2021;1293;HÄSSLEHOLM;NORRA ÅKARPS FÖRSAMLING;33.783;32.633;21.20;11.18;0.253;1.15
2021;1293;HÄSSLEHOLM;RÖKE FÖRSAMLING;33.913;32.633;21.20;11.18;0.253;1.28
2021;1293;HÄSSLEHOLM;SÖSDALA FÖRSAMLING;33.953;32.633;21.20;11.18;0.253;1.32
2021;1293;HÄSSLEHOLM;TYRINGE FÖRSAMLING;33.913;32.633;21.20;11.18;0.253;1.28
2021;1293;HÄSSLEHOLM;VANKIVA FÖRSAMLING;33.783;32.633;21.20;11.18;0.253;1.15
2021;1293;HÄSSLEHOLM;VERUMS FÖRSAMLING;33.863;32.633;21.20;11.18;0.253;1.23
2021;1293;HÄSSLEHOLM;VINSLÖVS FÖRSAMLING;33.913;32.633;21.20;11.18;0.253;1.28
2021;1293;HÄSSLEHOLM;VITTSJÖ FÖRSAMLING;33.863;32.633;21.20;11.18;0.253;1.23
2021;1293;HÄSSLEHOLM;VÄSTRA TORUPS FÖRSAMLING;33.913;32.633;21.20;11.18;0.253;1.28
2021;1315;HYLTE;FEMSJÖ FÖRSAMLING;34.803;33.103;21.45;11.40;0.253;1.70
2021;1315;HYLTE;FÄRGARYDS FÖRSAMLING;34.803;33.103;21.45;11.40;0.253;1.70
2021;1315;HYLTE;LÅNGARYDS FÖRSAMLING;34.803;33.103;21.45;11.40;0.253;1.70
2021;1315;HYLTE;TORUPS FÖRSAMLING;34.403;33.103;21.45;11.40;0.253;1.30
2021;1315;HYLTE;UNNARYDS FÖRSAMLING;34.803;33.103;21.45;11.40;0.253;1.70
2021;1380;HALMSTAD;ENSLÖVS FÖRSAMLING;33.933;32.633;20.98;11.40;0.253;1.30
2021;1380;HALMSTAD;GETINGE-RÄVINGE FÖRSAMLING;33.933;32.633;20.98;11.40;0.253;1.30
2021;1380;HALMSTAD;HALMSTADS FÖRSAMLING;33.733;32.633;20.98;11.40;0.253;1.10
2021;1380;HALMSTAD;HARPLINGE FÖRSAMLING;33.733;32.633;20.98;11.40;0.253;1.10
2021;1380;HALMSTAD;OSKARSTRÖMS FÖRSAMLING;33.933;32.633;20.98;11.40;0.253;1.30
2021;1380;HALMSTAD;SLÄTTÅKRA-KVIBILLE FÖRSAMLING;33.933;32.633;20.98;11.40;0.253;1.30
2021;1380;HALMSTAD;SNÖSTORPS FÖRSAMLING;33.813;32.633;20.98;11.40;0.253;1.18
2021;1380;HALMSTAD;STENINGE FÖRSAMLING;33.733;32.633;20.98;11.40;0.253;1.10
2021;1380;HALMSTAD;SÖNDRUM-VAPNÖ FÖRSAMLING;33.598;32.633;20.98;11.40;0.253;0.965
2021;1381;LAHOLM;HASSLÖV-VÅXTORPS FÖRSAMLING;33.433;32.233;20.58;11.40;0.253;1.20
2021;1381;LAHOLM;KNÄRED-HISHULTS FÖRSAMLING;33.433;32.233;20.58;11.40;0.253;1.20
2021;1381;LAHOLM;LAHOLMS FÖRSAMLING;33.353;32.233;20.58;11.40;0.253;1.12
2021;1381;LAHOLM;RÄNNESLÖV-YSBY FÖRSAMLING;33.433;32.233;20.58;11.40;0.253;1.20
2021;1381;LAHOLM;SKUMMESLÖVS FÖRSAMLING;33.353;32.233;20.58;11.40;0.253;1.12
2021;1381;LAHOLM;VEINGE-TJÄRBY FÖRSAMLING;33.433;32.233;20.58;11.40;0.253;1.20
2021;1382;FALKENBERG;FAGEREDS FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;FALKENBERGS FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;GUNNARPS FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;GÄLLAREDS FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;KROGSEREDS FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;KÄLLSJÖ FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;MORUPS FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;OKOME FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;SKREA FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;STAFSINGE FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;SUSEDALENS FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;ULLAREDS FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;VESSIGE FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;VINBERG-LJUNGBY FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1382;FALKENBERG;ÄLVSEREDS FÖRSAMLING;34.053;32.753;21.10;11.40;0.253;1.30
2021;1383;VARBERG;HIMLEDALENS FÖRSAMLING;33.393;31.983;20.33;11.40;0.253;1.41
2021;1383;VARBERG;LINDBERGA FÖRSAMLING;33.273;31.983;20.33;11.40;0.253;1.29
2021;1383;VARBERG;SIBBARP-DAGSÅS FÖRSAMLING;33.393;31.983;20.33;11.40;0.253;1.41
2021;1383;VARBERG;SPANNARPS FÖRSAMLING;33.393;31.983;20.33;11.40;0.253;1.41
2021;1383;VARBERG;TRÄSLÖVS FÖRSAMLING;33.003;31.983;20.33;11.40;0.253;1.02
2021;1383;VARBERG;TVÅÅKERS FÖRSAMLING;33.393;31.983;20.33;11.40;0.253;1.41
2021;1383;VARBERG;VARBERGS FÖRSAMLING;32.873;31.983;20.33;11.40;0.253;0.89
2021;1383;VARBERG;VEDDIGE-KUNGSÄTERS FÖRSAMLING;33.373;31.983;20.33;11.40;0.253;1.39
2021;1383;VARBERG;VÄRÖ-STRÅVALLA FÖRSAMLING;33.173;31.983;20.33;11.40;0.253;1.19
2021;1384;KUNGSBACKA;FJÄRÅS-FÖRLANDA FÖRSAMLING;34.173;32.983;21.33;11.40;0.253;1.19
2021;1384;KUNGSBACKA;FRILLESÅS FÖRSAMLING;34.323;32.983;21.33;11.40;0.253;1.34
2021;1384;KUNGSBACKA;GÄLLINGE FÖRSAMLING;34.323;32.983;21.33;11.40;0.253;1.34
2021;1384;KUNGSBACKA;IDALA FÖRSAMLING;34.323;32.983;21.33;11.40;0.253;1.34
2021;1384;KUNGSBACKA;KULLAVIKS FÖRSAMLING;34.023;32.983;21.33;11.40;0.253;1.04
2021;1384;KUNGSBACKA;KUNGSBACKA-HANHALS FÖRSAMLING;34.073;32.983;21.33;11.40;0.253;1.09
2021;1384;KUNGSBACKA;LANDA FÖRSAMLING;34.323;32.983;21.33;11.40;0.253;1.34
2021;1384;KUNGSBACKA;ONSALA FÖRSAMLING;33.973;32.983;21.33;11.40;0.253;0.99
